survey_id,response,question_code
431,0,strip_spring
511,0,strip_spring
590,0,strip_spring
714,0,strip_spring
729,0,strip_spring
735,0,strip_spring
768,0,strip_spring
791,0,strip_spring
793,NA,strip_spring
806,0,strip_spring
813,0,strip_spring
832,0,strip_spring
860,0,strip_spring
903,0,strip_spring
997,0,strip_spring
1035,0,strip_spring
1059,0,strip_spring
1065,0,strip_spring
1120,0,strip_spring
1162,0,strip_spring
1166,0,strip_spring
1170,0,strip_spring
1216,0,strip_spring
1288,0,strip_spring
1384,0,strip_spring
13,0,strip_spring
103,0,strip_spring
661,0,strip_spring
868,0,strip_spring
941,0,strip_spring
1051,0,strip_spring
1079,0,strip_spring
812,0,strip_spring
1348,0,strip_spring
842,0,strip_spring
296,0,strip_spring
495,0,strip_spring
841,0,strip_spring
852,0,strip_spring
1233,0,strip_spring
642,0,strip_spring
748,0,strip_spring
818,0,strip_spring
1337,0,strip_spring
1360,0,strip_spring
1073,0,strip_spring
1274,0,strip_spring
1041,0,strip_spring
683,0,strip_spring
1121,0,strip_spring
588,0,strip_spring
1100,0,strip_spring
1331,0,strip_spring
892,0,strip_spring
446,0,strip_spring
583,0,strip_spring
926,0,strip_spring
442,0,strip_spring
1232,NA,strip_spring
1237,0,strip_spring
1293,0,strip_spring
57,0,strip_spring
964,0,strip_spring
1244,0,strip_spring
478,0,strip_spring
18,0,strip_spring
1200,0,strip_spring
946,0,strip_spring
947,0,strip_spring
1294,0,strip_spring
337,0,strip_spring
933,0,strip_spring
948,0,strip_spring
1365,0,strip_spring
911,0,strip_spring
1246,0,strip_spring
200,0,strip_spring
773,0,strip_spring
44,0,strip_spring
152,0,strip_spring
1229,0,strip_spring
1251,0,strip_spring
1308,0,strip_spring
450,0,strip_spring
288,0,strip_spring
1342,0,strip_spring
407,NA,strip_spring
513,0,strip_spring
1160,0,strip_spring
1217,0,strip_spring
1370,0,strip_spring
1364,0,strip_spring
517,0,strip_spring
629,0,strip_spring
547,0,strip_spring
747,0,strip_spring
256,0,strip_spring
752,0,strip_spring
1361,0,strip_spring
30,0,strip_spring
608,0,strip_spring
769,0,strip_spring
685,0,strip_spring
1145,0,strip_spring
1240,0,strip_spring
1202,0,strip_spring
1203,0,strip_spring
792,0,strip_spring
399,0,strip_spring
177,0,strip_spring
375,0,strip_spring
989,0,strip_spring
535,0,strip_spring
437,0,strip_spring
130,0,strip_spring
1345,0,strip_spring
1046,0,strip_spring
871,0,strip_spring
428,0,strip_spring
1341,0,strip_spring
365,0,strip_spring
830,0,strip_spring
1282,0,strip_spring
2,0,strip_spring
188,0,strip_spring
774,0,strip_spring
516,0,strip_spring
1154,0,strip_spring
240,0,strip_spring
183,0,strip_spring
1078,0,strip_spring
969,0,strip_spring
776,0,strip_spring
766,0,strip_spring
962,0,strip_spring
856,0,strip_spring
886,0,strip_spring
1088,0,strip_spring
1227,0,strip_spring
114,0,strip_spring
622,0,strip_spring
674,NA,strip_spring
789,0,strip_spring
255,0,strip_spring
567,NA,strip_spring
1030,0,strip_spring
507,0,strip_spring
1165,0,strip_spring
1039,0,strip_spring
249,0,strip_spring
638,0,strip_spring
1346,0,strip_spring
991,0,strip_spring
218,0,strip_spring
693,0,strip_spring
1260,0,strip_spring
606,0,strip_spring
93,0,strip_spring
1263,0,strip_spring
945,0,strip_spring
709,0,strip_spring
1149,0,strip_spring
51,NA,strip_spring
528,0,strip_spring
602,0,strip_spring
742,0,strip_spring
493,0,strip_spring
1223,0,strip_spring
1441,0,strip_spring
542,0,strip_spring
1038,1,strip_spring
11,0,strip_spring
1012,0,strip_spring
557,0,strip_spring
10,0,strip_spring
278,0,strip_spring
1284,0,strip_spring
823,0,strip_spring
1218,0,strip_spring
1351,0,strip_spring
1359,1,strip_spring
601,0,strip_spring
736,0,strip_spring
1253,0,strip_spring
1242,0,strip_spring
1400,0,strip_spring
799,0,strip_spring
1188,0,strip_spring
1271,0,strip_spring
839,0,strip_spring
1458,0,strip_spring
717,0,strip_spring
1321,0,strip_spring
772,1,strip_spring
831,0,strip_spring
506,0,strip_spring
1031,1,strip_spring
973,0,strip_spring
421,0,strip_spring
1126,0,strip_spring
1281,0,strip_spring
1249,0,strip_spring
215,0,strip_spring
780,0,strip_spring
1273,0,strip_spring
788,0,strip_spring
1369,1,strip_spring
971,0,strip_spring
515,0,strip_spring
479,0,strip_spring
1448,0,strip_spring
965,1,strip_spring
901,0,strip_spring
1268,1,strip_spring
1339,0,strip_spring
1255,0,strip_spring
1324,0,strip_spring
1264,0,strip_spring
1254,0,strip_spring
1083,1,strip_spring
867,0,strip_spring
1125,0,strip_spring
1450,0,strip_spring
1032,0,strip_spring
626,0,strip_spring
644,0,strip_spring
630,0,strip_spring
620,0,strip_spring
1459,0,strip_spring
1252,0,strip_spring
1040,0,strip_spring
577,0,strip_spring
954,1,strip_spring
850,0,strip_spring
931,0,strip_spring
72,0,no_till
1358,1,no_till
1123,0,no_till
576,1,no_till
1001,0,no_till
140,1,no_till
1393,0,no_till
967,0,no_till
39,0,no_till
265,1,no_till
410,0,no_till
949,0,no_till
1085,0,no_till
1111,0,no_till
1167,0,no_till
1278,NA,no_till
1290,1,no_till
1376,NA,no_till
1394,NA,no_till
25,0,no_till
107,0,no_till
151,0,no_till
158,0,no_till
178,0,no_till
311,0,no_till
554,1,no_till
581,0,no_till
609,1,no_till
640,0,no_till
650,0,no_till
681,1,no_till
746,0,no_till
821,1,no_till
900,0,no_till
1122,1,no_till
1389,0,no_till
36,1,no_till
37,1,no_till
193,0,no_till
431,0,no_till
511,0,no_till
590,1,no_till
714,0,no_till
729,1,no_till
735,1,no_till
768,1,no_till
791,0,no_till
793,NA,no_till
806,0,no_till
813,0,no_till
832,1,no_till
860,0,no_till
903,1,no_till
997,1,no_till
1035,1,no_till
1059,1,no_till
1065,0,no_till
1120,0,no_till
1162,1,no_till
1166,0,no_till
1170,1,no_till
1216,1,no_till
1288,1,no_till
1384,0,no_till
13,0,no_till
103,0,no_till
661,0,no_till
868,1,no_till
941,0,no_till
1051,1,no_till
1079,0,no_till
812,0,no_till
1348,0,no_till
842,0,no_till
296,0,no_till
495,0,no_till
841,0,no_till
852,0,no_till
1233,0,no_till
642,0,no_till
748,0,no_till
818,1,no_till
1337,1,no_till
1360,0,no_till
1073,0,no_till
1274,0,no_till
1041,1,no_till
683,0,no_till
1121,0,no_till
588,0,no_till
1100,1,no_till
1331,0,no_till
892,0,no_till
446,1,no_till
583,1,no_till
926,0,no_till
442,1,no_till
1232,NA,no_till
1237,0,no_till
1293,0,no_till
57,1,no_till
964,1,no_till
1244,1,no_till
478,0,no_till
18,1,no_till
1200,1,no_till
946,1,no_till
947,0,no_till
1294,0,no_till
337,0,no_till
933,1,no_till
948,0,no_till
1365,1,no_till
911,1,no_till
1246,0,no_till
200,0,no_till
773,1,no_till
44,0,no_till
152,0,no_till
1229,1,no_till
1251,0,no_till
1308,1,no_till
450,0,no_till
288,1,no_till
1342,0,no_till
407,NA,no_till
513,0,no_till
1160,1,no_till
1217,1,no_till
1370,1,no_till
1364,1,no_till
517,1,no_till
629,1,no_till
547,0,no_till
747,1,no_till
256,0,no_till
752,1,no_till
1361,1,no_till
30,0,no_till
608,0,no_till
769,0,no_till
685,1,no_till
1145,0,no_till
1240,0,no_till
1202,0,no_till
1203,1,no_till
792,1,no_till
399,0,no_till
177,0,no_till
375,0,no_till
989,1,no_till
535,0,no_till
437,1,no_till
130,0,no_till
1345,1,no_till
1046,1,no_till
871,0,no_till
428,0,no_till
1341,1,no_till
365,1,no_till
830,0,no_till
1282,0,no_till
2,1,no_till
188,1,no_till
774,1,no_till
516,0,no_till
1154,1,no_till
240,0,no_till
183,0,no_till
1078,0,no_till
969,0,no_till
776,1,no_till
766,1,no_till
962,0,no_till
856,0,no_till
886,0,no_till
1088,1,no_till
1227,1,no_till
114,0,no_till
622,0,no_till
674,NA,no_till
789,0,no_till
255,0,no_till
567,NA,no_till
1030,1,no_till
507,1,no_till
1165,0,no_till
1039,0,no_till
249,0,no_till
638,0,no_till
1346,0,no_till
991,0,no_till
218,0,no_till
693,0,no_till
1260,1,no_till
606,0,no_till
93,1,no_till
1263,1,no_till
945,1,no_till
709,1,no_till
1149,0,no_till
51,NA,no_till
528,0,no_till
602,0,no_till
742,0,no_till
493,1,no_till
1223,0,no_till
1441,1,no_till
542,1,no_till
1038,0,no_till
11,0,no_till
1012,1,no_till
557,1,no_till
10,1,no_till
278,0,no_till
1284,1,no_till
823,0,no_till
1218,1,no_till
1351,0,no_till
1359,0,no_till
601,0,no_till
736,1,no_till
1253,0,no_till
1242,1,no_till
1400,1,no_till
799,1,no_till
1188,0,no_till
1271,0,no_till
839,1,no_till
1458,1,no_till
717,0,no_till
1321,0,no_till
772,1,no_till
831,1,no_till
506,1,no_till
1031,0,no_till
973,0,no_till
421,0,no_till
1126,1,no_till
1281,0,no_till
1249,1,no_till
215,0,no_till
780,0,no_till
1273,0,no_till
788,0,no_till
1369,0,no_till
971,0,no_till
515,0,no_till
479,0,no_till
1448,0,no_till
965,0,no_till
901,0,no_till
1268,1,no_till
1339,1,no_till
1255,1,no_till
1324,1,no_till
1264,1,no_till
1254,0,no_till
1083,0,no_till
867,1,no_till
1125,1,no_till
1450,1,no_till
1032,1,no_till
626,1,no_till
644,0,no_till
630,0,no_till
620,0,no_till
1459,1,no_till
1252,0,no_till
1040,1,no_till
577,1,no_till
954,1,no_till
850,1,no_till
931,0,no_till
72,2,common_till
1358,5,common_till
1123,1,common_till
576,4,common_till
1001,1,common_till
140,1,common_till
1393,1,common_till
967,5,common_till
39,1,common_till
265,5,common_till
410,2,common_till
949,1,common_till
1085,1,common_till
1111,1,common_till
1167,3,common_till
1278,NA,common_till
1290,NA,common_till
1376,NA,common_till
1394,NA,common_till
25,1,common_till
107,5,common_till
151,1,common_till
158,1,common_till
178,1,common_till
311,2,common_till
554,4,common_till
581,1,common_till
609,4,common_till
640,1,common_till
650,1,common_till
681,4,common_till
746,1,common_till
821,4,common_till
900,1,common_till
1122,4,common_till
1389,1,common_till
36,4,common_till
37,4,common_till
193,1,common_till
431,1,common_till
511,1,common_till
590,4,common_till
714,1,common_till
729,4,common_till
735,1,common_till
768,4,common_till
791,1,common_till
793,1,common_till
806,1,common_till
813,1,common_till
832,4,common_till
860,1,common_till
903,4,common_till
997,5,common_till
1035,4,common_till
1059,4,common_till
1065,1,common_till
1120,1,common_till
1162,NA,common_till
1166,1,common_till
1170,4,common_till
1216,4,common_till
1288,4,common_till
1384,1,common_till
13,1,common_till
103,1,common_till
661,1,common_till
868,1,common_till
941,1,common_till
1051,1,common_till
1079,5,common_till
812,5,common_till
1348,2,common_till
842,2,common_till
296,2,common_till
495,1,common_till
841,2,common_till
852,1,common_till
1233,1,common_till
642,2,common_till
748,1,common_till
818,4,common_till
1337,1,common_till
1360,1,common_till
1073,2,common_till
1274,1,common_till
1041,1,common_till
683,2,common_till
1121,1,common_till
588,1,common_till
1100,4,common_till
1331,1,common_till
892,1,common_till
446,4,common_till
583,4,common_till
926,1,common_till
442,4,common_till
1232,NA,common_till
1237,1,common_till
1293,1,common_till
57,5,common_till
964,4,common_till
1244,4,common_till
478,1,common_till
18,4,common_till
1200,4,common_till
946,4,common_till
947,2,common_till
1294,1,common_till
337,1,common_till
933,4,common_till
948,1,common_till
1365,5,common_till
911,1,common_till
1246,1,common_till
200,1,common_till
773,4,common_till
44,2,common_till
152,1,common_till
1229,4,common_till
1251,1,common_till
1308,4,common_till
450,1,common_till
288,4,common_till
1342,2,common_till
407,NA,common_till
513,1,common_till
1160,5,common_till
1217,4,common_till
1370,4,common_till
1364,5,common_till
517,1,common_till
629,5,common_till
547,2,common_till
747,4,common_till
256,1,common_till
752,4,common_till
1361,5,common_till
30,1,common_till
608,1,common_till
769,1,common_till
685,4,common_till
1145,1,common_till
1240,1,common_till
1202,1,common_till
1203,1,common_till
792,5,common_till
399,NA,common_till
177,1,common_till
375,1,common_till
989,4,common_till
535,1,common_till
437,4,common_till
130,1,common_till
1345,4,common_till
1046,5,common_till
871,1,common_till
428,2,common_till
1341,4,common_till
365,5,common_till
830,1,common_till
1282,1,common_till
2,4,common_till
188,4,common_till
774,1,common_till
516,1,common_till
1154,4,common_till
240,1,common_till
183,1,common_till
1078,1,common_till
969,1,common_till
776,4,common_till
766,4,common_till
962,1,common_till
856,1,common_till
886,1,common_till
1088,4,common_till
1227,1,common_till
114,1,common_till
622,2,common_till
674,NA,common_till
789,1,common_till
255,1,common_till
567,NA,common_till
1030,1,common_till
507,4,common_till
1165,2,common_till
1039,3,common_till
249,1,common_till
638,1,common_till
1346,1,common_till
991,1,common_till
218,2,common_till
693,1,common_till
1260,1,common_till
606,1,common_till
93,1,common_till
1263,4,common_till
945,4,common_till
709,4,common_till
1149,1,common_till
51,NA,common_till
528,3,common_till
602,1,common_till
742,1,common_till
493,5,common_till
1223,1,common_till
1441,4,common_till
542,4,common_till
1038,5,common_till
11,1,common_till
1012,1,common_till
557,NA,common_till
10,4,common_till
278,1,common_till
1284,4,common_till
823,1,common_till
1218,1,common_till
1351,2,common_till
1359,3,common_till
601,1,common_till
736,4,common_till
1253,1,common_till
1242,4,common_till
1400,4,common_till
799,4,common_till
1188,1,common_till
1271,1,common_till
839,4,common_till
1458,4,common_till
717,1,common_till
1321,1,common_till
772,5,common_till
831,4,common_till
506,4,common_till
1031,3,common_till
973,1,common_till
421,1,common_till
1126,5,common_till
1281,1,common_till
1249,4,common_till
215,1,common_till
780,1,common_till
1273,1,common_till
788,1,common_till
1369,5,common_till
971,2,common_till
515,1,common_till
479,1,common_till
1448,3,common_till
965,1,common_till
901,1,common_till
1268,4,common_till
1339,4,common_till
1255,4,common_till
1324,1,common_till
1264,1,common_till
1254,2,common_till
1083,1,common_till
867,4,common_till
1125,1,common_till
1450,4,common_till
1032,5,common_till
626,4,common_till
644,2,common_till
630,1,common_till
620,1,common_till
1459,5,common_till
1252,1,common_till
1040,5,common_till
577,4,common_till
954,4,common_till
850,5,common_till
931,1,common_till
72,1,cover_crops
1358,1,cover_crops
1123,0,cover_crops
576,1,cover_crops
1001,1,cover_crops
140,1,cover_crops
1393,1,cover_crops
967,1,cover_crops
39,0,cover_crops
265,0,cover_crops
410,1,cover_crops
949,0,cover_crops
1085,0,cover_crops
1111,0,cover_crops
1167,0,cover_crops
1278,NA,cover_crops
1290,0,cover_crops
1376,NA,cover_crops
1394,NA,cover_crops
25,0,cover_crops
107,0,cover_crops
151,0,cover_crops
158,0,cover_crops
178,0,cover_crops
311,0,cover_crops
554,0,cover_crops
581,0,cover_crops
609,0,cover_crops
640,0,cover_crops
650,0,cover_crops
681,0,cover_crops
746,0,cover_crops
821,0,cover_crops
900,0,cover_crops
1122,0,cover_crops
1389,0,cover_crops
36,0,cover_crops
37,0,cover_crops
193,0,cover_crops
431,0,cover_crops
511,0,cover_crops
590,0,cover_crops
714,0,cover_crops
729,0,cover_crops
735,0,cover_crops
768,0,cover_crops
791,0,cover_crops
793,0,cover_crops
806,0,cover_crops
813,0,cover_crops
832,0,cover_crops
860,0,cover_crops
903,0,cover_crops
997,0,cover_crops
1035,0,cover_crops
1059,0,cover_crops
1065,0,cover_crops
1120,0,cover_crops
1162,0,cover_crops
1166,0,cover_crops
1170,0,cover_crops
1216,0,cover_crops
1288,0,cover_crops
1384,0,cover_crops
13,0,cover_crops
103,0,cover_crops
661,0,cover_crops
868,0,cover_crops
941,0,cover_crops
1051,0,cover_crops
1079,0,cover_crops
812,0,cover_crops
1348,0,cover_crops
842,0,cover_crops
296,0,cover_crops
495,0,cover_crops
841,0,cover_crops
852,0,cover_crops
1233,0,cover_crops
642,0,cover_crops
748,0,cover_crops
818,0,cover_crops
1337,0,cover_crops
1360,0,cover_crops
1073,1,cover_crops
1274,0,cover_crops
1041,0,cover_crops
683,0,cover_crops
1121,0,cover_crops
588,0,cover_crops
1100,0,cover_crops
1331,0,cover_crops
892,0,cover_crops
446,0,cover_crops
583,0,cover_crops
926,1,cover_crops
442,0,cover_crops
1232,0,cover_crops
1237,0,cover_crops
1293,0,cover_crops
57,0,cover_crops
964,0,cover_crops
1244,0,cover_crops
478,1,cover_crops
18,1,cover_crops
1200,0,cover_crops
946,0,cover_crops
947,0,cover_crops
1294,0,cover_crops
337,0,cover_crops
933,0,cover_crops
948,0,cover_crops
1365,0,cover_crops
911,0,cover_crops
1246,0,cover_crops
200,0,cover_crops
773,0,cover_crops
44,0,cover_crops
152,0,cover_crops
1229,0,cover_crops
1251,0,cover_crops
1308,1,cover_crops
450,0,cover_crops
288,1,cover_crops
1342,0,cover_crops
407,0,cover_crops
513,0,cover_crops
1160,1,cover_crops
1217,0,cover_crops
1370,0,cover_crops
1364,0,cover_crops
517,0,cover_crops
629,0,cover_crops
547,0,cover_crops
747,0,cover_crops
256,0,cover_crops
752,0,cover_crops
1361,1,cover_crops
30,1,cover_crops
608,1,cover_crops
769,0,cover_crops
685,0,cover_crops
1145,0,cover_crops
1240,0,cover_crops
1202,0,cover_crops
1203,0,cover_crops
792,0,cover_crops
399,1,cover_crops
177,0,cover_crops
375,1,cover_crops
989,1,cover_crops
535,0,cover_crops
437,0,cover_crops
130,0,cover_crops
1345,0,cover_crops
1046,0,cover_crops
871,1,cover_crops
428,0,cover_crops
1341,0,cover_crops
365,0,cover_crops
830,0,cover_crops
1282,0,cover_crops
2,0,cover_crops
188,0,cover_crops
774,1,cover_crops
516,0,cover_crops
1154,0,cover_crops
240,0,cover_crops
183,0,cover_crops
1078,1,cover_crops
969,0,cover_crops
776,1,cover_crops
766,0,cover_crops
962,0,cover_crops
856,0,cover_crops
886,1,cover_crops
1088,0,cover_crops
1227,1,cover_crops
114,0,cover_crops
622,0,cover_crops
674,1,cover_crops
789,1,cover_crops
255,0,cover_crops
567,0,cover_crops
1030,0,cover_crops
507,1,cover_crops
1165,0,cover_crops
1039,1,cover_crops
249,0,cover_crops
638,0,cover_crops
1346,0,cover_crops
991,0,cover_crops
218,1,cover_crops
693,0,cover_crops
1260,1,cover_crops
606,0,cover_crops
93,0,cover_crops
1263,0,cover_crops
945,0,cover_crops
709,0,cover_crops
1149,0,cover_crops
51,0,cover_crops
528,0,cover_crops
602,0,cover_crops
742,0,cover_crops
493,0,cover_crops
1223,1,cover_crops
1441,0,cover_crops
542,0,cover_crops
1038,1,cover_crops
11,0,cover_crops
1012,0,cover_crops
557,1,cover_crops
10,0,cover_crops
278,1,cover_crops
1284,0,cover_crops
823,1,cover_crops
1218,0,cover_crops
1351,0,cover_crops
1359,0,cover_crops
601,1,cover_crops
736,0,cover_crops
1253,1,cover_crops
1242,0,cover_crops
1400,1,cover_crops
799,0,cover_crops
1188,0,cover_crops
1271,0,cover_crops
839,0,cover_crops
1458,1,cover_crops
717,0,cover_crops
1321,0,cover_crops
772,0,cover_crops
831,0,cover_crops
506,0,cover_crops
1031,1,cover_crops
973,1,cover_crops
421,0,cover_crops
1126,1,cover_crops
1281,0,cover_crops
1249,0,cover_crops
215,0,cover_crops
780,0,cover_crops
1273,1,cover_crops
788,0,cover_crops
1369,0,cover_crops
971,0,cover_crops
515,0,cover_crops
479,0,cover_crops
1448,0,cover_crops
965,0,cover_crops
901,0,cover_crops
1268,0,cover_crops
1339,0,cover_crops
1255,0,cover_crops
1324,0,cover_crops
1264,0,cover_crops
1254,0,cover_crops
1083,1,cover_crops
867,0,cover_crops
1125,0,cover_crops
1450,0,cover_crops
1032,0,cover_crops
626,0,cover_crops
644,1,cover_crops
630,1,cover_crops
620,1,cover_crops
1459,0,cover_crops
1252,1,cover_crops
1040,0,cover_crops
577,0,cover_crops
954,0,cover_crops
850,0,cover_crops
931,0,cover_crops
72,yes,usda_cons
1358,no,usda_cons
1123,yes,usda_cons
576,no,usda_cons
1001,no,usda_cons
140,no,usda_cons
1393,no,usda_cons
967,yes,usda_cons
39,no,usda_cons
265,no,usda_cons
410,no,usda_cons
949,no,usda_cons
1085,no,usda_cons
1111,no,usda_cons
1167,no,usda_cons
1278,NA,usda_cons
1290,yes,usda_cons
1376,NA,usda_cons
1394,NA,usda_cons
25,no,usda_cons
107,no,usda_cons
151,no,usda_cons
158,no,usda_cons
178,no,usda_cons
311,no,usda_cons
554,no,usda_cons
581,no,usda_cons
609,yes,usda_cons
640,no,usda_cons
650,yes,usda_cons
681,no,usda_cons
746,yes,usda_cons
821,no,usda_cons
900,no,usda_cons
1122,NA,usda_cons
1389,no,usda_cons
36,no,usda_cons
37,no,usda_cons
193,no,usda_cons
431,no,usda_cons
511,no,usda_cons
590,yes,usda_cons
714,no,usda_cons
729,no,usda_cons
735,no,usda_cons
768,yes,usda_cons
791,yes,usda_cons
793,no,usda_cons
806,no,usda_cons
813,yes,usda_cons
832,no,usda_cons
860,no,usda_cons
903,no,usda_cons
997,no,usda_cons
1035,no,usda_cons
1059,yes,usda_cons
1065,no,usda_cons
1120,no,usda_cons
1162,no,usda_cons
1166,no,usda_cons
1170,no,usda_cons
1216,yes,usda_cons
1288,no,usda_cons
1384,no,usda_cons
13,no,usda_cons
103,no,usda_cons
661,no,usda_cons
868,yes,usda_cons
941,NA,usda_cons
1051,NA,usda_cons
1079,yes,usda_cons
812,yes,usda_cons
1348,yes,usda_cons
842,no,usda_cons
296,no,usda_cons
495,no,usda_cons
841,no,usda_cons
852,no,usda_cons
1233,no,usda_cons
642,no,usda_cons
748,yes,usda_cons
818,no,usda_cons
1337,no,usda_cons
1360,no,usda_cons
1073,no,usda_cons
1274,no,usda_cons
1041,yes,usda_cons
683,no,usda_cons
1121,no,usda_cons
588,no,usda_cons
1100,no,usda_cons
1331,yes,usda_cons
892,no,usda_cons
446,yes,usda_cons
583,no,usda_cons
926,no,usda_cons
442,no,usda_cons
1232,yes,usda_cons
1237,no,usda_cons
1293,no,usda_cons
57,yes,usda_cons
964,no,usda_cons
1244,no,usda_cons
478,yes,usda_cons
18,no,usda_cons
1200,no,usda_cons
946,no,usda_cons
947,no,usda_cons
1294,no,usda_cons
337,no,usda_cons
933,no,usda_cons
948,yes,usda_cons
1365,no,usda_cons
911,no,usda_cons
1246,yes,usda_cons
200,no,usda_cons
773,no,usda_cons
44,no,usda_cons
152,yes,usda_cons
1229,yes,usda_cons
1251,no,usda_cons
1308,no,usda_cons
450,no,usda_cons
288,no,usda_cons
1342,yes,usda_cons
407,no,usda_cons
513,no,usda_cons
1160,yes,usda_cons
1217,no,usda_cons
1370,yes,usda_cons
1364,no,usda_cons
517,no,usda_cons
629,no,usda_cons
547,no,usda_cons
747,no,usda_cons
256,no,usda_cons
752,yes,usda_cons
1361,no,usda_cons
30,no,usda_cons
608,no,usda_cons
769,yes,usda_cons
685,yes,usda_cons
1145,no,usda_cons
1240,no,usda_cons
1202,no,usda_cons
1203,yes,usda_cons
792,no,usda_cons
399,no,usda_cons
177,no,usda_cons
375,no,usda_cons
989,yes,usda_cons
535,no,usda_cons
437,no,usda_cons
130,no,usda_cons
1345,no,usda_cons
1046,no,usda_cons
871,yes,usda_cons
428,no,usda_cons
1341,no,usda_cons
365,no,usda_cons
830,no,usda_cons
1282,yes,usda_cons
2,no,usda_cons
188,yes,usda_cons
774,yes,usda_cons
516,yes,usda_cons
1154,no,usda_cons
240,no,usda_cons
183,no,usda_cons
1078,yes,usda_cons
969,no,usda_cons
776,yes,usda_cons
766,no,usda_cons
962,no,usda_cons
856,no,usda_cons
886,no,usda_cons
1088,no,usda_cons
1227,no,usda_cons
114,no,usda_cons
622,no,usda_cons
674,no,usda_cons
789,yes,usda_cons
255,no,usda_cons
567,yes,usda_cons
1030,no,usda_cons
507,yes,usda_cons
1165,no,usda_cons
1039,yes,usda_cons
249,no,usda_cons
638,no,usda_cons
1346,no,usda_cons
991,yes,usda_cons
218,no,usda_cons
693,no,usda_cons
1260,no,usda_cons
606,yes,usda_cons
93,no,usda_cons
1263,no,usda_cons
945,no,usda_cons
709,no,usda_cons
1149,yes,usda_cons
51,no,usda_cons
528,no,usda_cons
602,no,usda_cons
742,no,usda_cons
493,no,usda_cons
1223,NA,usda_cons
1441,yes,usda_cons
542,yes,usda_cons
1038,no,usda_cons
11,no,usda_cons
1012,no,usda_cons
557,yes,usda_cons
10,no,usda_cons
278,yes,usda_cons
1284,no,usda_cons
823,yes,usda_cons
1218,yes,usda_cons
1351,no,usda_cons
1359,no,usda_cons
601,yes,usda_cons
736,yes,usda_cons
1253,NA,usda_cons
1242,yes,usda_cons
1400,yes,usda_cons
799,yes,usda_cons
1188,yes,usda_cons
1271,yes,usda_cons
839,no,usda_cons
1458,yes,usda_cons
717,yes,usda_cons
1321,no,usda_cons
772,no,usda_cons
831,yes,usda_cons
506,yes,usda_cons
1031,yes,usda_cons
973,yes,usda_cons
421,yes,usda_cons
1126,yes,usda_cons
1281,no,usda_cons
1249,no,usda_cons
215,yes,usda_cons
780,yes,usda_cons
1273,yes,usda_cons
788,no,usda_cons
1369,yes,usda_cons
971,no,usda_cons
515,no,usda_cons
479,no,usda_cons
1448,no,usda_cons
965,yes,usda_cons
901,no,usda_cons
1268,no,usda_cons
1339,no,usda_cons
1255,no,usda_cons
1324,no,usda_cons
1264,no,usda_cons
1254,yes,usda_cons
1083,yes,usda_cons
867,no,usda_cons
1125,no,usda_cons
1450,no,usda_cons
1032,no,usda_cons
626,yes,usda_cons
644,no,usda_cons
630,no,usda_cons
620,no,usda_cons
1459,no,usda_cons
1252,yes,usda_cons
1040,no,usda_cons
577,yes,usda_cons
954,no,usda_cons
850,yes,usda_cons
931,no,usda_cons
72,WILDLIFE/ WIND BREAK,usda_program
1358,.,usda_program
1123,.,usda_program
576,.,usda_program
1001,.,usda_program
140,.,usda_program
1393,.,usda_program
967,EQUIP,usda_program
39,.,usda_program
265,.,usda_program
410,.,usda_program
949,.,usda_program
1085,.,usda_program
1111,.,usda_program
1167,.,usda_program
1278,.,usda_program
1290,WATERWAY,usda_program
1376,.,usda_program
1394,.,usda_program
25,.,usda_program
107,.,usda_program
151,.,usda_program
158,.,usda_program
178,.,usda_program
311,.,usda_program
554,.,usda_program
581,.,usda_program
609,CRP,usda_program
640,.,usda_program
650,.,usda_program
681,.,usda_program
746,IRR-NRCS PROGRAM,usda_program
821,.,usda_program
900,.,usda_program
1122,.,usda_program
1389,.,usda_program
36,.,usda_program
37,.,usda_program
193,.,usda_program
431,.,usda_program
511,.,usda_program
590,CORN AND SOY,usda_program
714,.,usda_program
729,.,usda_program
735,.,usda_program
768,.,usda_program
791,NO TILL,usda_program
793,.,usda_program
806,.,usda_program
813,DIRECT PAYMENTS,usda_program
832,.,usda_program
860,.,usda_program
903,TREES,usda_program
997,.,usda_program
1035,.,usda_program
1059,NO TILL,usda_program
1065,.,usda_program
1120,.,usda_program
1162,.,usda_program
1166,.,usda_program
1170,.,usda_program
1216,"IRRIGATION EVAL., EQUIP",usda_program
1288,.,usda_program
1384,.,usda_program
13,.,usda_program
103,.,usda_program
661,.,usda_program
868,.,usda_program
941,.,usda_program
1051,.,usda_program
1079,GRB,usda_program
812,DIRECT PAYMENT PROGRAM,usda_program
1348,EQUIP,usda_program
842,.,usda_program
296,.,usda_program
495,.,usda_program
841,.,usda_program
852,.,usda_program
1233,.,usda_program
642,.,usda_program
748,IRR,usda_program
818,.,usda_program
1337,.,usda_program
1360,.,usda_program
1073,.,usda_program
1274,.,usda_program
1041,EQUIP,usda_program
683,.,usda_program
1121,.,usda_program
588,.,usda_program
1100,.,usda_program
1331,NUTRITION MANAGEMENT/CROP ROTATION,usda_program
892,.,usda_program
446,DCP,usda_program
583,.,usda_program
926,.,usda_program
442,.,usda_program
1232,DCP,usda_program
1237,.,usda_program
1293,.,usda_program
57,CRP,usda_program
964,.,usda_program
1244,.,usda_program
478,.,usda_program
18,.,usda_program
1200,.,usda_program
